Shipment No.,Status,Direction,Product,Shipment Type,Product Type,Oper. Year,Oper. Period,Shipment Week,Shipment Day,Shipment Date,Principal,Carrier,Incoterm,Shipper Postcode,Shipper City,Shipper Country,Consignee Postcode,Consignee City,Consignee Country,Invoiced,Insurance,Letter Of Credit,Dangerous,Pieces,Actual Weight (kg),Volume (cbm),Charg. Weight (kg),W/M,FCL TEU,GP (EUR),Weight Group,Tracking Number,(Air)Port of Origin,Origin Country,(Air)Port of Destination,Destination Country,MS1 Count,MS2 Count,MS3 Count,MS4 Count,MS5 Count,MS6 Count
2102398,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211007,07.10.2021,Customer 868,SHPT - SSC CONSOLIDATION SHIPCO,CFR,95448,BAYREUTH,DE - GERMANY,00000,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"1,140",9.216,-,9,0,116.08,-,-,HAMBURG,DE-GERMANY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102399,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211005,05.10.2021,Customer 269,"MAC7 - MACNELS SHIPPING, DUBAI",DDP,06851,NORWALK,US - UNITED STATES OF AMERICA,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,92,2.077,-,2,0,244.41,-,-,NEW YORK,US-UNITED STATES OF AMERICA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102400,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211005,05.10.2021,Customer 269,"MAC7 - MACNELS SHIPPING, DUBAI",DDP,29690,SC,US - UNITED STATES OF AMERICA,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,359,1.586,-,2,0,131.94,-,-,NEW YORK,US-UNITED STATES OF AMERICA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102401,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/42,20211020,20.10.2021,Customer 269,"MAC7 - MACNELS SHIPPING, DUBAI",DDP,07033,NEW JERSEY,US - UNITED STATES OF AMERICA,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,743,4.730,-,5,0,180.95,-,-,NEW YORK,US-UNITED STATES OF AMERICA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102402,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202110,2021/40,20211004,04.10.2021,Customer 768,HLCU - HAPAG-LLOYD AGENCY L.L.C,CFR,79804,DOGERN,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"26,293",65.000,-,65,2,116.08,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,1,0,1,0
2102403,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202110,2021/40,20211004,04.10.2021,Customer 768,HLCU - HAPAG-LLOYD AGENCY L.L.C,CFR,79804,DOGERN,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"8,674",40.000,-,40,0,116.08,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,1,0,1,0
2102404,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211004,04.10.2021,Customer 204,HLCU - HAPAG-LLOYD AGENCY L.L.C,CFR,4701,EUPEN,BE - BELGIUM,11564,RIYADH,SA - SAUDI ARABIA,Yes,N,N,N,-,534,2.415,-,2,0,-12.98,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102405,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211004,04.10.2021,Customer 219,HLCU - HAPAG-LLOYD AGENCY L.L.C,CFR,30966,HEMMINGEN,DE - GERMANY,-,ABU DHABI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"5,379",21.746,-,22,0,-21.88,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102406,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211004,04.10.2021,Customer 374,HLCU - HAPAG-LLOYD AGENCY L.L.C,DDP,5048 AN,TILBURG,NL - THE NETHERLANDS,-,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,270,2.409,-,2,0,692.29,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102407,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211004,04.10.2021,Customer 471,HLCU - HAPAG-LLOYD AGENCY L.L.C,CFR,2961 AW,KINDERDIJK,NL - THE NETHERLANDS,-,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"3,165",4.180,-,4,0,332.71,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102408,Active,Export,Oceanfreight FCL,FCL,FCL,2021,202110,2021/40,20211010,10.10.2021,Customer 650,CGMU - CMA CGM AND ANL (NE) LLC,EXW,-,DUBAI,AE - UNITED ARAB EMIRATES,-,DOHA,QA - QATAR,Yes,N,N,N,-,"9,309",31.120,-,31,2,100.88,-,-,JEBEL ALI,AE-UNITED ARAB EMIRATES,BGN/PCGN1956 - HAMAD,QA-QATAR,1,1,1,1,0,0
2102409,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211004,04.10.2021,Customer 896,HLCU - HAPAG-LLOYD AGENCY L.L.C,CFR,79189,KROZINGEN,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"3,379",1.637,-,3,0,272.67,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102410,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202110,2021/39,20211003,03.10.2021,Customer 294,ESPU - EMIRATES SHIPPING LINE,DAP,200746,ROMANIA,RO - ROMANIA,.,"JEBEL ALI, DUBAI",AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"31,850","4,600.000",-,"4,600",2,26.26,-,-,SHANGHAI PT,CN-CHINA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102411,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211004,04.10.2021,Customer 896,HLCU - HAPAG-LLOYD AGENCY L.L.C,CFR,79189,KROZINGEN,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"2,644",2.188,-,3,0,266.44,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102412,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211004,04.10.2021,Customer 929,HLCU - HAPAG-LLOYD AGENCY L.L.C,CFR,9150,KRUIBEKE,BE - BELGIUM,-,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"5,968",10.370,-,10,0,354.10,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102413,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/39,20211003,03.10.2021,Customer 896,SHPT - SSC CONSOLIDATION SHIPCO,CFR,79189,KROZINGEN,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"1,022",0.998,-,1,0,116.08,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,1,0,1,0
2102414,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202110,2021/40,20211004,04.10.2021,Customer 831,MAEU - MAERSK KANOO UAE LLC,CFR,37020,VOLARGNE,IT - ITALY,12345,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"24,620",25.000,-,25,1,116.08,-,-,VENEZIA,IT-ITALY,JEBEL ALI,AE-UNITED ARAB EMIRATES,0,0,0,0,0,0
2102415,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202110,2021/40,20211005,05.10.2021,Customer 831,MAEU - MAERSK KANOO UAE LLC,CFR,37020,VOLARGNE,IT - ITALY,12345,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"26,992",25.000,-,27,1,116.08,-,-,VENEZIA,IT-ITALY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,0,0
2102416,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/39,20211003,03.10.2021,Customer 241,SHPT - SSC CONSOLIDATION SHIPCO,CFR,68526,LADENBURG,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"1,026",1.380,-,1,0,116.08,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,1,0,1,0
2102417,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/39,20211003,03.10.2021,Customer 895,SHPT - SSC CONSOLIDATION SHIPCO,CFR,79576,WEIL AM RHEIN,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"3,531",3.936,-,4,0,116.08,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,0,0
2102418,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202110,2021/40,20211004,04.10.2021,Customer 330,COSU - COSCO SHIPPING,CFR,215126,SUZHOU,CN - CHINA,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"25,835",28.987,-,29,2,103.18,-,-,SHANGHAI PT,CN-CHINA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102419,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211004,04.10.2021,Customer 331,SHPT - SSC CONSOLIDATION SHIPCO,CFR,58256,ENNEPETAL,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,306,0.910,-,1,0,155.35,-,-,HAMBURG,DE-GERMANY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102420,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211004,04.10.2021,Customer 326,SHPT - SSC CONSOLIDATION SHIPCO,DAP,32107,BAD SALZUFLEN,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,37,0.098,-,0,0,129.56,-,-,HAMBURG,DE-GERMANY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102421,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202110,2021/40,20211004,04.10.2021,Customer 333,"MAC7 - MACNELS SHIPPING, DUBAI",EXW,38118,MEMPHIS,US - UNITED STATES OF AMERICA,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,198,0.878,-,1,0,176.70,-,-,NEW YORK,US-UNITED STATES OF AMERICA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102422,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202110,2021/39,20211002,02.10.2021,Customer 828,UASU - UNITED ARAB SHIPPING COMPANY,CFR,422007,NASHIK,IN - INDIA,-,SHARJAH,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"11,724",20.000,-,20,1,23.68,-,-,JAWAHARLAL NEHRU (NHAVA SHEVA),IN-INDIA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102423,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/39,20210930,30.09.2021,Customer 396,SHPT - SSC CONSOLIDATION SHIPCO,CFR,68526,LADENBURG,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"9,309",10.370,-,10,0,116.08,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,1,0,1,0
2102424,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/39,20210930,30.09.2021,Customer 396,SHPT - SSC CONSOLIDATION SHIPCO,CFR,68526,LADENBURG,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"2,070",2.266,-,2,0,116.08,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,0
2102425,Active,Export,Oceanfreight FCL,FCL,FCL,2021,202110,2021/39,20211003,03.10.2021,Customer 412,CGMU - CMA CGM AND ANL (NE) LLC,EXW,-,DUBAI,AE - UNITED ARAB EMIRATES,-,DOHA,QA - QATAR,Yes,N,N,N,-,"1,423",9.820,-,10,1,103.67,-,-,JEBEL ALI,AE-UNITED ARAB EMIRATES,BGN/PCGN1956 - HAMAD,QA-QATAR,1,1,1,1,0,0
2102426,Active,Export,Oceanfreight FCL,FCL,FCL,2021,202110,2021/40,20211006,06.10.2021,Customer 206,CGMU - CMA CGM AND ANL (NE) LLC,EXW,-,JEBEL ALI FREE ZONE DUBAI,AE - UNITED ARAB EMIRATES,4000,LIEGE,BE - BELGIUM,Yes,N,N,N,-,"5,770",50.000,-,50,2,88.17,-,-,JEBEL ALI,AE-UNITED ARAB EMIRATES,ANTWERPEN,BE-BELGIUM,1,1,1,1,0,0
2102427,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/39,20210930,30.09.2021,Customer 354,SHPT - SSC CONSOLIDATION SHIPCO,DDP,10040,DRUENT,IT - ITALY,5678,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,235,1.000,-,1,0,180.28,-,-,MILANO,IT-ITALY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,0
2102428,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/39,20210929,29.09.2021,Customer 936,SHPT - SSC CONSOLIDATION SHIPCO,CFR,00000,MEKNES,MA - MOROCCO,.,SHARJAH,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,248,1.000,-,1,0,88.17,-,-,CASABLANCA,MA-MOROCCO,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,0
2102429,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/39,20210929,29.09.2021,Customer 936,HLCU - HAPAG-LLOYD AGENCY L.L.C,DDP,152,TAIPEI,TW - TAIWAN,.,SHARJAH,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,510,1.770,-,2,0,93.20,-,-,KEELUNG (CHILUNG),TW-TAIWAN,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,0
2102430,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/39,20210928,28.09.2021,Customer 337,SHPT - SSC CONSOLIDATION SHIPCO,CFR,46250,INDIANAPOLIS,US - UNITED STATES OF AMERICA,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"3,175",6.576,-,7,0,128.98,-,-,NEW YORK,US-UNITED STATES OF AMERICA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102431,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/39,20210928,28.09.2021,Customer 335,SHPT - SSC CONSOLIDATION SHIPCO,EXW,81400,SENAI JOHOR,MY - MALAYSIA,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,812,3.869,-,4,0,549.43,-,-,PORT KLANG (PELABUHAN KLANG),MY-MALAYSIA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102432,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202109,2021/39,20210927,27.09.2021,Customer 858,MSCU - MSC MEDITERRANEAN SHIPPING COMPANY (U.A.E.) L.L.C.,EXW,W86LS,LONDON,GB - UNITED KINGDOM,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"35,643",80.000,-,80,4,"1,608.27",-,-,LONDON GATEWAY PORT,GB-UNITED KINGDOM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102433,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/39,20210927,27.09.2021,Customer 333,"MAC7 - MACNELS SHIPPING, DUBAI",EXW,70565,STUTTGART,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,259,1.299,-,1,0,73.77,-,-,HAMBURG,DE-GERMANY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102434,Active,Export,Oceanfreight FCL,FCL,FCL,2021,202109,2021/38,20210926,26.09.2021,Customer 659,MSCU - MSC MEDITERRANEAN SHIPPING COMPANY (U.A.E.) L.L.C.,EXW,-,DUBAI,AE - UNITED ARAB EMIRATES,00000,SAIDA,LB - LEBANON,Yes,N,N,N,-,"17,345",20.000,-,20,1,98.20,-,-,JEBEL ALI,AE-UNITED ARAB EMIRATES,BEIRUT,LB-LEBANON,1,1,1,1,0,0
2102435,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/38,20210923,23.09.2021,Customer 584,SHPT - SSC CONSOLIDATION SHIPCO,CFR,3530,HOUTHALEN,BE - BELGIUM,0000,5822 SHARJAH,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,550,2.160,-,2,0,116.08,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102436,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/38,20210923,23.09.2021,Customer 583,SHPT - SSC CONSOLIDATION SHIPCO,CFR,3530,HOUTHALEN,BE - BELGIUM,0000,5822 SHARJAH,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,330,1.380,-,1,0,116.08,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102437,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/38,20210922,22.09.2021,Customer 331,SHPT - SSC CONSOLIDATION SHIPCO,CFR,58256,ENNEPETAL,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"4,179",15.261,-,15,0,142.19,-,-,HAMBURG,DE-GERMANY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102438,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/38,20210922,22.09.2021,Customer 326,SHPT - SSC CONSOLIDATION SHIPCO,CFR,32107,BAD SALZUFLEN,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,38,0.232,-,0,0,129.56,-,-,HAMBURG,DE-GERMANY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102439,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/38,20210922,22.09.2021,Customer 333,CPW - CP WORLD LLC,EXW,-,HONG KONG,HK - HONG KONG,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,644,3.330,-,3,0,166.38,-,-,SHEKOU PT,CN-CHINA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102440,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/38,20210922,22.09.2021,Customer 333,CPW - CP WORLD LLC,EXW,-,HONG KONG,HK - HONG KONG,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"1,095",2.820,-,3,0,165.09,-,-,SHEKOU PT,CN-CHINA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102441,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/38,20210922,22.09.2021,Customer 336,SHPT - SSC CONSOLIDATION SHIPCO,CFR,618303,SINGAPORE,SG - SINGAPORE,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,284,0.749,-,1,0,85.12,-,-,SINGAPORE,SG-SINGAPORE,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102442,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202109,2021/38,20210921,21.09.2021,Customer 331,COSU - COSCO SHIPPING,CFR,58256,ENNEPETAL,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"9,129",40.000,-,40,2,95.05,-,-,ANTWERPEN,BE-BELGIUM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102443,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/38,20210921,21.09.2021,Customer 333,CPW - CP WORLD LLC,EXW,200000,SHANGHAI,CN - CHINA,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,336,0.800,-,1,0,150.90,-,-,SHANGHAI PT,CN-CHINA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102444,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/38,20210920,20.09.2021,Customer 165,"MAC7 - MACNELS SHIPPING, DUBAI",EXW,43890,TARRAGONA,ES - SPAIN,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,742,5.000,-,5,0,145.74,-,-,BARCELONA,ES-SPAIN,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102445,Active,Export,Oceanfreight LCL,LCL,LCL,2021,202109,2021/36,20210912,12.09.2021,Customer 753,SHPT - SSC CONSOLIDATION SHIPCO,EXW,.,SHARJAH,AE - UNITED ARAB EMIRATES,5081 AE,HILVARENBEEK,NL - THE NETHERLANDS,Yes,N,N,N,-,91,0.525,-,1,0,151.88,-,-,JEBEL ALI,AE-UNITED ARAB EMIRATES,ROTTERDAM,NL-NETHERLANDS,1,1,1,1,0,0
2102446,Active,Export,Oceanfreight FCL,FCL,FCL,2021,202109,2021/37,20210914,14.09.2021,Customer 795,CGMU - CMA CGM AND ANL (NE) LLC,EXW,38983,666 FX: 0097124088699,AE - UNITED ARAB EMIRATES,0000,BEIRUT,LB - LEBANON,Yes,N,N,N,-,"15,736",50.000,-,50,2,142.04,-,-,JEBEL ALI,AE-UNITED ARAB EMIRATES,BGN/PCGN1956 - HAMAD,QA-QATAR,1,1,1,1,0,0
2102447,Active,Export,Oceanfreight FCL,FCL,FCL,2021,202109,2021/36,20210912,12.09.2021,Customer 613,MSCU - MSC MEDITERRANEAN SHIPPING COMPANY (U.A.E.) L.L.C.,EXW,.,DUBAI,AE - UNITED ARAB EMIRATES,08110,BARCELONA,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"69,011",120.000,-,120,6,"1,826.38",-,-,JEBEL ALI,AE-UNITED ARAB EMIRATES,BARCELONA,ES-SPAIN,1,1,1,1,0,0
2102448,Active,Export,Oceanfreight FCL,FCL,FCL,2021,202109,2021/38,20210920,20.09.2021,Customer 454,CGMU - CMA CGM AND ANL (NE) LLC,EXW,-,DUBAI,AE - UNITED ARAB EMIRATES,-,DOHA,QA - QATAR,Yes,N,N,N,-,"14,548",50.000,-,50,2,-76.56,-,-,JEBEL ALI,AE-UNITED ARAB EMIRATES,BGN/PCGN1956 - HAMAD,QA-QATAR,1,1,1,1,0,0
2102449,Active,Export,Oceanfreight FCL,FCL,FCL,2021,202109,2021/38,20210920,20.09.2021,Customer 412,CGMU - CMA CGM AND ANL (NE) LLC,EXW,-,DUBAI,AE - UNITED ARAB EMIRATES,-,DOHA,QA - QATAR,Yes,N,N,N,-,"1,412",7.857,-,8,1,105.22,-,-,JEBEL ALI,AE-UNITED ARAB EMIRATES,BGN/PCGN1956 - HAMAD,QA-QATAR,1,1,1,1,0,0
2102450,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/37,20210915,15.09.2021,Customer 326,SHPT - SSC CONSOLIDATION SHIPCO,CFR,32107,BAD SALZUFLEN,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,128,0.411,-,0,0,103.50,-,-,HAMBURG,DE-GERMANY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102451,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/37,20210915,15.09.2021,Customer 331,SHPT - SSC CONSOLIDATION SHIPCO,CFR,58256,ENNEPETAL,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,793,2.842,-,3,0,103.50,-,-,HAMBURG,DE-GERMANY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102452,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/38,20210922,22.09.2021,Customer 329,SHPT - SSC CONSOLIDATION SHIPCO,CFR,3803,HALLAM,AU - AUSTRALIA,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,520,1.737,-,2,0,85.12,-,-,MELBOURNE,AU-AUSTRALIA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102453,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/37,20210915,15.09.2021,Customer 574,SHPT - SSC CONSOLIDATION SHIPCO,CFR,42553,VELBERT,DE - GERMANY,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,367,0.787,-,1,0,103.76,-,-,HAMBURG,DE-GERMANY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102454,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202109,2021/37,20210915,15.09.2021,Customer 711,CGMU - CMA CGM AND ANL (NE) LLC,DDP,35040,ROMA,IT - ITALY,-,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"2,820",49.920,-,50,2,577.81,-,-,VENEZIA,IT-ITALY,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102455,Active,Import,Oceanfreight FCL,FCL,FCL,2021,202109,2021/37,20210915,15.09.2021,Customer 330,HDMU - HYUNDAI MERCHANT MARINE UAE LLC,CFR,215126,SUZHOU,CN - CHINA,.,DUBAI,AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"11,690",16.093,-,16,1,103.18,-,-,SHANGHAI PT,CN-CHINA,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102456,Active,Import,Oceanfreight LCL,LCL,LCL,2021,202109,2021/37,20210915,15.09.2021,Customer 350,"MAC7 - MACNELS SHIPPING, DUBAI",EXW,PE29 2XN,"GODMANCHESTER, HUNTINGDON",GB - UNITED KINGDOM,.,"DEIRA, DUBAI",AE - UNITED ARAB EMIRATES,Yes,N,N,N,-,"3,330",6.480,-,6,0,232.16,-,-,LONDON GATEWAY PORT,GB-UNITED KINGDOM,JEBEL ALI,AE-UNITED ARAB EMIRATES,1,0,0,0,1,1
2102457,Active,Export,Oceanfreight FCL,FCL,FCL,2021,202108,2021/32,20210813,13.08.2021,Customer 861,YMLU - YANG MING (U.A.E) L.L.C.,CFR,338427,DUBAI,AE - UNITED ARAB EMIRATES,10018,NEW YORK,US - UNITED STATES OF AMERICA,Yes,N,N,N,-,"25,200",50.000,-,50,2,128.98,-,-,LAEM CHABANG,TH-THAILAND,NEW YORK,US-UNITED STATES OF AMERICA,1,1,1,1,0,0
